an	/ʔan/	ipa	on; upon; at; in; against
an	/ʔan/	ipa	onward; on
an	/ʔan/	ipa	on
Volapük	/ˌvoːlaˈpyːk/	ipa	Volapük
Volapük	/ˌvɔla-/	ipa	Volapük
fall	/fal/	ipa	singular imperative of fallen
qua	/kvaː/	ipa	by
her	/heːr/	ipa	hither, to this place, to here, to me/us
her	[heːɐ̯]	ipa	hither, to this place, to here, to me/us
her	[hɛɐ̯]	ipa	hither, to this place, to here, to me/us
was	/vas/	ipa	what
was	/vas/	ipa	what; what kind of
was	/vas/	ipa	a little, somewhat
all	/al/	ipa	all
Korea	/koˈʀeːaː/	ipa	Korea
nicht	/nɪçt/	ipa	not, non- (negates the meaning of a verb, adjective, or adverb)
nicht	[nɪçt]	ipa	not, non- (negates the meaning of a verb, adjective, or adverb)
nicht	[niçt]	ipa	not, non- (negates the meaning of a verb, adjective, or adverb)
nicht	[nɪxt]	ipa	not, non- (negates the meaning of a verb, adjective, or adverb)
nicht	[nixt]	ipa	not, non- (negates the meaning of a verb, adjective, or adverb)
nicht	[-χt]	ipa	not, non- (negates the meaning of a verb, adjective, or adverb)
nicht	[nɪɕt]	ipa	not, non- (negates the meaning of a verb, adjective, or adverb)
nicht	[nəɕt]	ipa	not, non- (negates the meaning of a verb, adjective, or adverb)
nicht	[-ʃt]	ipa	not, non- (negates the meaning of a verb, adjective, or adverb)
nicht	/nɪç/	ipa	not, non- (negates the meaning of a verb, adjective, or adverb)
nicht	/nɪçt/	ipa	right?; is it?; is it not?
nicht	[nɪçt]	ipa	right?; is it?; is it not?
nicht	[niçt]	ipa	right?; is it?; is it not?
nicht	[nɪxt]	ipa	right?; is it?; is it not?
nicht	[nixt]	ipa	right?; is it?; is it not?
nicht	[-χt]	ipa	right?; is it?; is it not?
nicht	[nɪɕt]	ipa	right?; is it?; is it not?
nicht	[nəɕt]	ipa	right?; is it?; is it not?
nicht	[-ʃt]	ipa	right?; is it?; is it not?
nicht	/nɪç/	ipa	right?; is it?; is it not?
arm	[ʔaʁm]	ipa	poor (having little money)
warm	/varm/	ipa	warm; mildly hot
warm	[vaʁm]	ipa	warm; mildly hot
warm	[vaɐ̯m]	ipa	warm; mildly hot
warm	[vaːm]	ipa	warm; mildly hot
warm	[ʋ-]	ipa	warm; mildly hot
anterior	/anˈteːʀioːɐ̯/	ipa	anterior
cool	[kuːl]	ipa	cool (in its informal senses)
Afrikaans	/ˈafʁiˌkaːns/	ipa	Afrikaans (language)
Afrikaans	/ˌafʁiˈkaːns/	ipa	Afrikaans (language)
khaki	/ˈkaːki/	ipa	khaki (color)
hole	/ˈhoːlə/	ipa	first-person singular present
bei	/baɪ̯/	ipa	by; near
MG	/ɛmˈɡeː/	ipa	Initialism of Maschinengewehr (“machine gun").
Victoria	[vɪkˈtoːʀia]	ipa	A female given name from Latin, variant of Viktoria.
bat	[baːt]	ipa	first-person singular preterite indicative of bitten
so	/zoː/	ipa	so, such, that
so	/zoː/	ipa	an, if
so	/zoː/	ipa	that, which, who
leg	/leːk/	ipa	first-person singular present of legen
listen	[ˈlɪstn̩]	ipa	to list
servus	/ˈsɛrvus/	ipa	hello, hi
servus	/ˈzɛɐ̯vus/	ipa	hello, hi
zoom	/zuːm/	ipa	singular imperative of zoomen
regnen	/ˈʁeːɡnən/	ipa	to rain
regnen	/ˈʁeːknən/	ipa	to rain
regnen	/ˈʁeːçnən/	ipa	to rain
sehen	/ˈzeː.ən/	ipa	to see; to have sight
sehen	/zeːn/	ipa	to see; to have sight
lose	/ˈloːzə/	ipa	loose, slack
lose	/ˈloːzə/	ipa	first-person singular present
liberal	/ˌlibəˈʁaːl/	ipa	liberal; permissive; allowing personal freedoms
liberal	/ˌlɪ-/	ipa	liberal; permissive; allowing personal freedoms
Moslem	/ˈmɔslɛm/	ipa	Alternative form of Muslim
hier	/hiːɐ̯/	ipa	here; in this place; refers to an environment one is currently in, or to something within reach
hier	/hiːɐ̯/	ipa	Used for emphasis or to call for attention, often when changing the subject
befallen	/bəˈfaln̩/	ipa	to affect
befallen	/bəˈfalən/	ipa	to affect
befall	/bəˈfal/	ipa	singular imperative of befallen
bitten	/ˈbɪtn̩/	ipa	to ask, to beg, to plead, to request
bitten	/ˈbɪtən/	ipa	to ask, to beg, to plead, to request
human	/huˈmaːn/	ipa	humane
blonde	/ˈblɔndə/	ipa	strong/mixed nominative/accusative feminine singular
bet	/beːt/	ipa	singular imperative of beten
Muslim	/ˈmʊslɪm/	ipa	Muslim
Muslim	/mʊsˈliːm/	ipa	Muslim
fallen	/ˈfaln̩/	ipa	to fall; to drop
fallen	/ˈfalən/	ipa	to fall; to drop
blond	/blɔnt/	ipa	blond; fair; unlike English, not commonly used of anything other than hair (except beer, see hereunder)
fit	/fɪt/	ipa	fit (in good physical shape)
lost	/loːst/	ipa	second/third-person singular present
legal	[leːˈɡaːl]	ipa	legal
bog	[boːk]	ipa	past tense of biegen
ideal	/ideˈaːl/	ipa	ideal (optimal, perfect)
back	/bak/	ipa	singular imperative of backen
verbal	/vɛʁˈbaːl/	ipa	verbal
belief	[bəˈliːf]	ipa	first-person singular preterite of belaufen
rang	/ʀaŋ/	ipa	first/third-person singular preterite of ringen
ran	[ʁan]	ipa	near, close to, over to
ambivalent	/ʔambivaˈlɛnt/	ipa	ambivalent
arid	/aˈʁiːt/	ipa	arid
bourgeois	/bʊrˈʒu̯aː/	ipa	bourgeois
bourgeois	[bʊʁˈʒʋaː]	ipa	bourgeois
bourgeois	[ˌbʊʁ.ʒuˈaː]	ipa	bourgeois
bourgeois	[bʊɐ̯-]	ipa	bourgeois
bourgeois	/bʊrˈʒu̯aːz-/	ipa	bourgeois
bourgeois	/bʊrˈʃu̯aː(s-)/	ipa	bourgeois
stricken	/ˈʃtʀɪkŋ̩/	ipa	to knit
stricken	/ˈʃtʀɪkən/	ipa	to knit
ring	[ʁɪŋ]	ipa	singular imperative of ringen
bi	[biː]	ipa	bi
stick	/ʃtɪk/	ipa	singular imperative of sticken
bitter	/ˈbɪ.tɐ/	ipa	bitter
bitter	/ˈbɪ.tɐ/	ipa	bitterly
Russisch	/ˈʀʊsɪʃ/	ipa	Russian (language)
clean	[kliːn]	ipa	clean, drugfree
different	[dɪfəˈʀɛnt]	ipa	different
power	/ˈpoːvər/	ipa	poor, miserable
power	[ˈpoːvɐ]	ipa	poor, miserable
power	/ˈpaʊ̯ər/	ipa	poor, miserable
power	[ˈpaʊ̯ɐ]	ipa	poor, miserable
power	/ˈpoːvər/	ipa	singular imperative of powern
power	[ˈpoːvɐ]	ipa	singular imperative of powern
power	/ˈpaʊ̯ər/	ipa	singular imperative of powern
power	[ˈpaʊ̯ɐ]	ipa	singular imperative of powern
Rom	/ʁoːm/	ipa	Rome (the capital city of Italy)
Rom	/ʁɔm/	ipa	Rome (the capital city of Italy)
Rom	/ʁoːm/	ipa	Rome (the capital city of Italy)
Rom	/ʁoːm/	ipa	Rom (member of the Roma people), Romani
Rom	/ʁɔm/	ipa	Rom (member of the Roma people), Romani
Rom	/ʁoːm/	ipa	Rom (member of the Roma people), Romani
du	/duː/	ipa	standard|generally	you (thou, singular familiar)
du	/də/	ipa	colloquially in unstressed position	you (thou, singular familiar)
Christian	[ˈkʀɪsti̯an]	ipa	A male given name.
solid	/zoˈliːt/	ipa	solid
heavy	/ˈhɛvi/	ipa	heavy; intense; serious; shocking (extraordinary, especially in a bad way)
rotten	/ˈrɔtən/	ipa	to form into a gang, rout, squad
rotten	[ˈʁɔtən]	ipa	to form into a gang, rout, squad
rotten	[ˈʁɔtn̩]	ipa	to form into a gang, rout, squad
rotten	/ˈrɔtən/	ipa	Alternative form of roden (“to clear woods, to make arable")
rotten	[ˈʁɔtən]	ipa	Alternative form of roden (“to clear woods, to make arable")
rotten	[ˈʁɔtn̩]	ipa	Alternative form of roden (“to clear woods, to make arable")
rotten	/ˈrɔtən/	ipa	to rot, to decay
rotten	[ˈʁɔtən]	ipa	to rot, to decay
rotten	[ˈʁɔtn̩]	ipa	to rot, to decay
fünf	/fʏnf/	ipa	standard	five (numerical value represented by the Arabic numeral 5; or describing a set with five elements)
fünf	/fʏmf/	ipa	colloquial|regional	five (numerical value represented by the Arabic numeral 5; or describing a set with five elements)
live	/laɪ̯f/	ipa	live (at it happens, in real time, directly)
matter	/ˈmatɐ/	ipa	comparative degree of matt
h	/h/	ipa	phoneme	the letter h
h	/ə/	ipa	phoneme	the letter h
h	/haː/	ipa	name	the letter h
h	/uːɐ̯/	ipa	the letter h
h	/h/	ipa	phoneme	hour
h	/ə/	ipa	phoneme	hour
h	/haː/	ipa	name	hour
h	/uːɐ̯/	ipa	hour
hammer	/ˈhamɐ/	ipa	Contraction of haben wir.
still	/ʃtɪl/	ipa	quiet, silent
still	/ʃtɪl/	ipa	quietly, silently
bass	[bas]	ipa	greatly
sicher	/ˈzɪçər/	ipa	safe, secure (not dangerous)
sicher	[ˈzɪçɐ]	ipa	safe, secure (not dangerous)
sicher	[ˈziça]	ipa	safe, secure (not dangerous)
sicher	[ˈzija]	ipa	safe, secure (not dangerous)
sicher	[ˈzɪɕɐ]	ipa	safe, secure (not dangerous)
sicher	[ˈzɪʃɐ]	ipa	safe, secure (not dangerous)
sicher	[ˈze-]	ipa	safe, secure (not dangerous)
sicher	[ˈsiçɐ]	ipa	safe, secure (not dangerous)
sicher	[ˈsiχər]	ipa	safe, secure (not dangerous)
sicher	/ˈzɪçər/	ipa	safely
sicher	[ˈzɪçɐ]	ipa	safely
sicher	[ˈziça]	ipa	safely
sicher	[ˈzija]	ipa	safely
sicher	[ˈzɪɕɐ]	ipa	safely
sicher	[ˈzɪʃɐ]	ipa	safely
sicher	[ˈze-]	ipa	safely
sicher	[ˈsiçɐ]	ipa	safely
sicher	[ˈsiχər]	ipa	safely
sicher	/ˈzɪçər/	ipa	first-person singular present
sicher	[ˈzɪçɐ]	ipa	first-person singular present
sicher	[ˈziça]	ipa	first-person singular present
sicher	[ˈzija]	ipa	first-person singular present
sicher	[ˈzɪɕɐ]	ipa	first-person singular present
sicher	[ˈzɪʃɐ]	ipa	first-person singular present
sicher	[ˈze-]	ipa	first-person singular present
sicher	[ˈsiçɐ]	ipa	first-person singular present
sicher	[ˈsiχər]	ipa	first-person singular present
französisch	/franˈtsøːzɪʃ/	ipa	French
band	/bant/	ipa	past of binden
mutig	/ˈmuːtɪç/	ipa	courageous
mutig	/ˈmuːtɪk/	ipa	courageous
indolent	/ɪndoˈlɛnt/	ipa	indolent (mentally lazy)
indolent	/ˈɪndolɛnt/	ipa	indolent (mentally lazy)
Hawaii	/haˈvaɪ̯/	ipa	Hawaii (an island)
Hawaii	/haˈvaːʔi/	ipa	Hawaii (an island)
Laura	[ˈlaʊ̯ʀa]	ipa	A female given name.
Amsterdam	/ˌamstɐˈdam/	ipa	Amsterdam (a city and municipality of North Holland, Netherlands; capital city of the Netherlands)
ich	/ɪç/	ipa	I (first person singular nominative (subject) pronoun)
hart	/haʁt/	ipa	standard German	hard
hart	/haːt/	ipa	common|especially in northern and central Germany	hard
hart	/haʁt/	ipa	standard German	hard
hart	/haːt/	ipa	common|especially in northern and central Germany	hard
arrogant	/aʁoˈɡant/	ipa	arrogant
happy	/ˈhɛpi/	ipa	glad; satisfied; momentarily happy
Apfel	/ˈapfəl/	ipa	apple (fruit)
Apfel	[ˈʔapfəl]	ipa	apple (fruit)
Apfel	[ˈʔapfl̩]	ipa	apple (fruit)
Apfel	[ˈʔapɸəl]	ipa	apple (fruit)
Apfel	[ˈʔapɸl̩]	ipa	apple (fruit)
lies	[liːs]	ipa	imperative singular of lesen
alert	[aˈlɛʁt]	ipa	alert
brat	/bʀaːt/	ipa	singular imperative of braten
Bestellung	/bəˈʃtɛlʊŋ/	ipa	order, request for a product
Vietnamese	[vi̯ɛtnaˈmeːzə]	ipa	a Vietnamese person
Kugel	/ˈkuːɡəl/	ipa	ball
Kugel	/ˈkuːɡəl/	ipa	alternative form of Kogel (“cowl")
original	/oʁiɡiˈnaːl/	ipa	original
fast	/fast/	ipa	almost; nearly
fast	/faːst/	ipa	almost; nearly
fast	/fast/	ipa	second/third-person singular present indicative
fast	/faːst/	ipa	second/third-person singular present indicative
link	/lɪŋk/	ipa	left
Sonnabend	/ˈzɔnˌ(ʔ)aːbənt/	ipa	Saturday
Sonnabend	/ˈzɔnamt/	ipa	Saturday
queer	/kviːɐ̯/	ipa	Alternative form of quer
queer	/kviːɐ̯/	ipa	Alternative form of quer
queer	/kviːɐ̯/	ipa	queer
eng	/ɛŋ/	ipa	narrow, tight
las	/laːs/	ipa	first-person singular past indicative of lesen
Papierflieger	/paˈpiːɐ̯ˌfliːɡɐ/	ipa	paper airplane, paper aeroplane (British), paper plane
Parlament	/paʁlaˈmɛnt/	ipa	parliament
wir	/viːɐ̯/	ipa	standard	we
wir	/vɐ/	ipa	colloquially in unstressed position	we
wir	/mɐ/	ipa	colloquially in unstressed position	we
aha	/ʔaˈha/	ipa	aha
oh	/oː/	ipa	oh
kick	[kɪk]	ipa	singular imperative of kicken
rein	/ʁaɪn/	ipa	pure, clear, plain
rein	/ʁaɪn/	ipa	purely
rein	/ʁaɪn/	ipa	inside, in here
Herz	/hɛʁts/	ipa	heart
Herz	[hɛʁts]	ipa	heart
Herz	[hɛɐ̯ts]	ipa	heart
geben	/ˈɡeːbən/	ipa	to give (changing ownership)
geben	[ɡeːb(ə)n]	ipa	Standard|Germany	to give (changing ownership)
geben	[ɡeːbm̩]	ipa	Standard|Germany	to give (changing ownership)
langsam	/ˈlaŋzaːm/	ipa	slow (taking a long time to move or travel; not happening in a short time)
langsam	/ˈlaŋzaːm/	ipa	slowly (at a slow pace)
ledig	/ˈleːdɪç/	ipa	unmarried
ledig	/ˈleːdɪk/	ipa	unmarried
sei	/zaɪ̯/	ipa	first-person singular subjunctive I of sein
rot	/roːt/	ipa	red (colour)
rot	[ʁoːt(ʰ)]	ipa	red (colour)
rot	[roːt]	ipa	red (colour)
null	/nʊl/	ipa	zero; nil; nought; (tennis) love (integer number between -1 and 1, denoting no quantity at all)
null	/nʊl/	ipa	null (having no validity)
elf	/ʔɛlf/	ipa	eleven
tank	/taŋk/	ipa	singular imperative of tanken
Honig	/ˈhoːnɪç/	ipa	honey
Honig	/ˈhoːnɪk/	ipa	honey
Buch	/buːχ/	ipa	book (collection of sheets of paper bound together to hinge at one edge; long work fit for publication)
Buch	/buːχ/	ipa	omasum, the third compartment of the stomach of a ruminant
Buch	/buːχ/	ipa	A municipality of Vorarlberg, Austria
Wissenschaft	/ˈvɪsənʃaft/	ipa	science (a branch of knowledge or academic discipline dealing with a systematic body of facts or truths)
Wissenschaft	[ˈvɪsn̩ʃaft]	ipa	science (a branch of knowledge or academic discipline dealing with a systematic body of facts or truths)
Fisch	/fɪʃ/	ipa	fish (cold-blooded vertebrate animal living in water)
lunar	/luˈnaːɐ̯/	ipa	lunar
Stockholm	/ˈʃtɔkhɔlm/	ipa	Stockholm (the capital city of Sweden)
