cicisbeo	/t͡ʃi.t͡ʃisˈbɛ.o/	ipa	cicisbeo (knightly servant of a high-born lady)
cicisbeo	[t͡ʃit͡ʃiz̪ˈbɛːo]	ipa	cicisbeo (knightly servant of a high-born lady)
burro	[ˈbur.ro]	ipa	butter
burro	/ˈburro/	ipa	butter
so	/ˈsɔ/	ipa	first-person singular present indicative of sapere (“I know")
magia	/maˈd͡ʒi.a/	ipa	magic
magia	[maˈd͡ʒiːä]	ipa	magic
fellah	/felˈla/	ipa	fellah
loco	/ˈlɔ.ko/	ipa	Archaic form of luogo.
loco	[ˈl̺ɔːko]	ipa	Archaic form of luogo.
loco	/ˈlɔ.ko/	ipa	first-person singular present indicative of locare
loco	[ˈl̺ɔːko]	ipa	first-person singular present indicative of locare
me	/me/	ipa	standard	me
me	/mɛ/	ipa	Northern Italy	me
me	/me/	ipa	standard	Alternative form of mi
me	/mɛ/	ipa	Northern Italy	Alternative form of mi
pizza	/ˈpit.t͡sa/	ipa	pizza
re	/ˈre/	ipa	king, male monarch
re	[ˈr̺e]	ipa	king, male monarch
re	/ˈrɛ/	ipa	re (musical note)
re	[ˈr̺ɛ]	ipa	re (musical note)
re	/ˈre/	ipa	re (musical note)
re	[ˈr̺e]	ipa	re (musical note)
elegantemente	/eleɡanteˈmente/	ipa	smartly, elegantly, stylishly
torte	/ˈtor.te/	ipa	plural of torta
torte	[ˈt̪or̺t̪e]	ipa	plural of torta
torte	/ˈtɔr.te/	ipa	plural of torta
torte	[ˈt̪ɔr̺t̪e]	ipa	plural of torta
torte	/ˈtor.te/	ipa	feminine plural of torto
torte	[ˈt̪or̺t̪e]	ipa	feminine plural of torto
torte	/ˈtɔr.te/	ipa	feminine plural of torto
torte	[ˈt̪ɔr̺t̪e]	ipa	feminine plural of torto
torte	/ˈtor.te/	ipa	feminine plural of the past participle of torcere
torte	[ˈt̪or̺t̪e]	ipa	feminine plural of the past participle of torcere
torte	/ˈtɔr.te/	ipa	feminine plural of the past participle of torcere
torte	[ˈt̪ɔr̺t̪e]	ipa	feminine plural of the past participle of torcere
torta	/ˈtor.ta/	ipa	pie, tart, cake or similar
torta	/ˈtɔr.ta/	ipa	pie, tart, cake or similar
torta	/ˈtɔr.ta/	ipa	The act of twisting.
torta	/ˈtor.ta/	ipa	The act of twisting.
torta	/ˈtɔr.ta/	ipa	The act of twisting.
torta	/ˈtor.ta/	ipa	feminine singular of torto
torta	/ˈtɔr.ta/	ipa	feminine singular of torto
torta	/ˈtor.ta/	ipa	feminine singular of torto
torta	/ˈtɔr.ta/	ipa	feminine singular of torto
lampa	/ˈlam.pa/	ipa	lamp
sale	/ˈsale/	ipa	salt, sal
sale	[ˈsaː.le]	ipa	salt, sal
sale	/ˈsale/	ipa	plural of sala
sale	[ˈsaː.le]	ipa	plural of sala
sale	/ˈsale/	ipa	third-person singular present indicative of salire
sale	[ˈsaː.le]	ipa	third-person singular present indicative of salire
pollo	/ˈpol.lo/	ipa	chicken (especially chicken meat)
gallo	/ˈɡal.lo/	ipa	rooster, cock
gallo	/ˈɡal.lo/	ipa	Gallic
gallo	/ˈɡal.lo/	ipa	first-person singular present indicative of gallare
rato	/ˈra.to/	ipa	ratified, confirmed
chat	/t͡ʃat/	ipa	chat (informal conversation via computer)
chat	[t͡ʃät̪]	ipa	chat (informal conversation via computer)
chat	/kat/	ipa	chat (informal conversation via computer)
chat	/t͡ʃat/	ipa	chat (leaf chewed by people in North Africa and the Middle East)
chat	[t͡ʃät̪]	ipa	chat (leaf chewed by people in North Africa and the Middle East)
chat	/kat/	ipa	chat (leaf chewed by people in North Africa and the Middle East)
dodo	/ˈdɔ.do/	ipa	dodo
copyright	/ˈkopj.rid͡ʒ.t/	ipa	copyright
copyright	/ˈkopjˌrait/	ipa	copyright
come	[ˈkome]	ipa	how
come	[ˈkome]	ipa	as soon as
bet	/bɛt/	ipa	beth
bet	[bɛt̪]	ipa	beth
dove	/ˈdove/	ipa	where
dove	[ˈd̪oː.ve]	ipa	where
dove	/ˈdove/	ipa	where, whereabouts
dove	[ˈd̪oː.ve]	ipa	where, whereabouts
fire	/ˈfi.re/	ipa	to be
fire	[ˈfiːr̺e]	ipa	to be
tundra	/ˈtun.dra/	ipa	tundra
tundra	[ˈt̪un̪d̪r̺ä]	ipa	tundra
card	[kard̪]	ipa	card (identification, financial, SIM etc (but not playing card))
camera	/ˈka.me.ra/	ipa	room; chamber (all senses)
crime	/ˈkri.me/	ipa	crime
body	/ˈbɔ.di/	ipa	leotard
business	/ˈbiznis/	ipa	business (commercial enterprise)
ipso facto	/ip.soˈfak.to/	ipa	immediately
zucchetto	/tsukˈket.to/	ipa	zucchetto, calotte (small skullcap worn by Roman Catholic clergy)
zucchetto	/dzukˈket.to/	ipa	zucchetto, calotte (small skullcap worn by Roman Catholic clergy)
limo	/ˈli.mo/	ipa	mud, slime
limo	[ˈl̺iːmo]	ipa	mud, slime
limo	/ˈli.mo/	ipa	first-person singular present indicative of limare
limo	[ˈl̺iːmo]	ipa	first-person singular present indicative of limare
bi	/bi/	ipa	The name of the Latin-script letter B.; bee
vero	[ˈveːro̞]	ipa	true
vero	[ˈveːro̞]	ipa	truth
abato	/ˈa.ba.to/	ipa	Alternative form of abaton
abato	[ˈäːbät̪o̞]	ipa	Alternative form of abaton
albero	/ˈal.be.ro/	ipa	tree (all senses)
albero	/ˈal.be.ro/	ipa	poplar tree
albero	/ˈal.be.ro/	ipa	first-person singular present indicative of alberare
piano	/ˈpja.no/	ipa	plane
piano	[ˈpjäːno]	ipa	plane
piano	/ˈpja.no/	ipa	plane
piano	[ˈpjäːno]	ipa	plane
piano	/ˈpja.no/	ipa	slowly
piano	[ˈpjäːno]	ipa	slowly
base	/ˈba.ze/	ipa	base, alkaline
base	/ˈba.ze/	ipa	base, alkaline
laser	/ˈla.zer/	ipa	laser
Oceania	/o.t͡ʃeˈa.nja/	ipa	Oceania
Oceania	[ot͡ʃeˈäːn̺jä]	ipa	Oceania
samurai	/sa.muˈra.i/	ipa	samurai (feudal Japanese warrior)
samurai	[s̪ämuˈr̺äːi]	ipa	samurai (feudal Japanese warrior)
samurai	[s̪ämuˈr̺äi̯]	ipa	samurai (feudal Japanese warrior)
generalissimo	/d͡ʒe.ne.raˈlis.si.mo/	ipa	commander in chief
shogun	/ʃoˈɡun/	ipa	shogun
shogun	[ʃoˈɡun̺]	ipa	shogun
e	/e/	ipa	The name of the Latin-script letter E.; e
e	/e/	ipa	and
Africa	/ˈafrika/	ipa	Africa (a continent)
Asia	/ˈazja/	ipa	Asia (a continent)
Asia	[ˈaː.zi̯a]	ipa	Asia (a continent)
state	/ˈsta.te/	ipa	Alternative form of estate
state	/ˈsta.te/	ipa	second-person plural present indicative
state	/ˈsta.te/	ipa	feminine plural of stato
u	/u/	ipa	The name of the Latin-script letter U.
mare	/ˈmaːre/	ipa	sea
mare	[ˈmäːɾe]	ipa	sea
tenno	/ˈtɛn.no/	ipa	The official title of the emperor of Japan.
tenno	[ˈt̪ɛn̺n̺o]	ipa	The official title of the emperor of Japan.
manga	/ˈman.ɡa/	ipa	manga
manga	[ˈmäŋɡä]	ipa	manga
party	/ˈpar.ti/	ipa	party (social gathering)
leader	/ˈli.der/	ipa	leader (chief; one in front)
leader	[ˈl̺iːd̪er̺]	ipa	leader (chief; one in front)
password	/ˈpasːword/	ipa	password
nadir	/naˈdir/	ipa	nadir
Hawaii	/a.ˈwai/	ipa	Hawaii (an island)
Hawaii	/a.ˈvai/	ipa	Hawaii (an island)
essere	/ˈɛs.se.re/	ipa	to have (done something); to be in the state of having (done something); See Category:Italian verbs taking essere as auxiliary.
essere	[ˈɛs̪s̪er̺e]	ipa	to have (done something); to be in the state of having (done something); See Category:Italian verbs taking essere as auxiliary.
essere	/ˈɛs.se.re/	ipa	being, living
essere	[ˈɛs̪s̪er̺e]	ipa	being, living
il-	/il/	ipa	Alternative form of in-
il-	[il̺]	ipa	Alternative form of in-
lui	[ˈlui]	ipa	he
aa	/ˈa.a/	ipa	aa (type of lava flow)
afrikaner	/a.friˈka.ner/	ipa	Alternative form of afrikander
afrikaner	[äfr̺iˈkäːn̺e̞r̺]	ipa	Alternative form of afrikander
gratuito	/ɡraˈtu.i.to/	ipa	free, free of charge, gratis
gratuito	[ɡr̺äˈt̪uːit̪o]	ipa	free, free of charge, gratis
gratuito	[ɡr̺äˈt̪ui̯t̪o]	ipa	free, free of charge, gratis
gratuito	/ɡra.tuˈi.to/	ipa	free, free of charge, gratis
gratuito	[ɡr̺ät̪uˈiːt̪o]	ipa	free, free of charge, gratis
gratuito	[ɡr̺äˈt̪wiːt̪o]	ipa	free, free of charge, gratis
ah	/a/	ipa	ah! (usually ironic or sarcastic)
ha	/ˈa/	ipa	third-person singular present indicative of avere
ha	/a/	ipa	third-person singular present indicative of avere
ha	/ˈa/	ipa	ah! (usually ironic or sarcastic)
ha	/a/	ipa	ah! (usually ironic or sarcastic)
undici	/ˈunditʃi/	ipa	eleven
undici	[ˈun̪.d̪i.t͡ʃi]	ipa	eleven
undici	/ˈunditʃi/	ipa	eleven
undici	[ˈun̪.d̪i.t͡ʃi]	ipa	eleven
quattordici	/kwatˈtorditʃi/	ipa	fourteen
quattordici	[kwat̪ˈt̪or.d̪i.t͡ʃi]	ipa	fourteen
quattordici	/kwatˈtorditʃi/	ipa	fourteen
quattordici	[kwat̪ˈt̪or.d̪i.t͡ʃi]	ipa	fourteen
quindici	/ˈkwinditʃi/	ipa	fifteen
quindici	[ˈkwin̪.d̪i.t͡ʃi]	ipa	fifteen
quindici	/ˈkwinditʃi/	ipa	fifteen
quindici	[ˈkwin̪.d̪i.t͡ʃi]	ipa	fifteen
dieci	/ˈdjɛ.t͡ʃi/	ipa	ten
dieci	/diˈ̈e.t͡ʃi/	ipa	ten
dieci	/ˈdjɛ.t͡ʃi/	ipa	ten
dieci	/diˈ̈e.t͡ʃi/	ipa	ten
dieci	/ˈdjɛ.t͡ʃi/	ipa	ten
dieci	/diˈ̈e.t͡ʃi/	ipa	ten
dieci	/ˈdjɛ.t͡ʃi/	ipa	masculine plural of dieco
dieci	/diˈ̈e.t͡ʃi/	ipa	masculine plural of dieco
uno	/ˈuno/	ipa	one
uno	[ˈuː.n̺o]	ipa	one
uno	/ˈuno/	ipa	one
uno	[ˈuː.n̺o]	ipa	one
uno	/ˈuno/	ipa	an, a
uno	[ˈuː.n̺o]	ipa	an, a
uno	/ˈuno/	ipa	someone, a person
uno	[ˈuː.n̺o]	ipa	someone, a person
otto	/ˈɔtːo/	ipa	eight
otto	[ˈɔt̪.t̪o]	ipa	eight
otto	/ˈɔtːo/	ipa	eight
otto	[ˈɔt̪.t̪o]	ipa	eight
tredici	/ˈtreditʃi/	ipa	thirteen
tredici	[ˈt̪reː.d̪i.t͡ʃi]	ipa	thirteen
tredici	/ˈtreditʃi/	ipa	thirteen
tredici	[ˈt̪reː.d̪i.t͡ʃi]	ipa	thirteen
sette	/ˈsɛtːe/	ipa	seven
sette	[ˈs̪ɛt̪.t̪e]	ipa	seven
sette	/ˈsɛtːe/	ipa	seven
sette	[ˈs̪ɛt̪.t̪e]	ipa	seven
sette	/ˈsɛtːe/	ipa	seven
sette	[ˈs̪ɛt̪.t̪e]	ipa	seven
sette	/ˈsɛtːe/	ipa	plural of setta
sette	[ˈs̪ɛt̪.t̪e]	ipa	plural of setta
cinque	/ˈt͡ʃin.kwe/	ipa	five
cinque	[ˈt͡ʃiŋkwe]	ipa	five
cinque	/ˈt͡ʃin.kwe/	ipa	five
cinque	[ˈt͡ʃiŋkwe]	ipa	five
cinque	/ˈt͡ʃin.kwe/	ipa	five
cinque	[ˈt͡ʃiŋkwe]	ipa	five
quattro	/ˈkwat.tro/	ipa	four
quattro	[ˈkwät̪.t̪r̺o̞]	ipa	four
quattro	/ˈkwat.tro/	ipa	four
quattro	[ˈkwät̪.t̪r̺o̞]	ipa	four
quattro	/ˈkwat.tro/	ipa	four
quattro	[ˈkwät̪.t̪r̺o̞]	ipa	four
nove	/ˈnɔve/	ipa	nine
nove	[ˈn̺ɔː.ve]	ipa	nine
nove	/ˈnɔve/	ipa	nine
nove	[ˈn̺ɔː.ve]	ipa	nine
nove	/ˈnɔve/	ipa	nine
nove	[ˈn̺ɔː.ve]	ipa	nine
nove	/ˈnɔve/	ipa	feminine plural of novo
nove	[ˈn̺ɔː.ve]	ipa	feminine plural of novo
sei	/ˈsɛi/	ipa	six
sei	[ˈs̪ɛi̯]	ipa	six
sei	/ˈsɛi/	ipa	six
sei	[ˈs̪ɛi̯]	ipa	six
sei	/ˈsɛi/	ipa	six
sei	[ˈs̪ɛi̯]	ipa	six
sei	/ˈsɛi/	ipa	second-person singular indicative present of essere
sei	[ˈs̪ɛi̯]	ipa	second-person singular indicative present of essere
due	/ˈdu.e/	ipa	two
due	[ˈd̪uːe]	ipa	two
due	/ˈdu.e/	ipa	two
due	[ˈd̪uːe]	ipa	two
due	/ˈdu.e/	ipa	two
due	[ˈd̪uːe]	ipa	two
tre	/tre/	ipa	three
tre	[t̪r̺e]	ipa	three
tre	/tre/	ipa	three
tre	[t̪r̺e]	ipa	three
obi	/ˈɔ.bi/	ipa	an obi (sash worn with a kimono)
obi	[ˈɔːbi]	ipa	an obi (sash worn with a kimono)
un	/un/	ipa	an, a
un	/un/	ipa	one
un	/un/	ipa	one
un	/un/	ipa	one
duo	/ˈdu.o/	ipa	Obsolete form of due.
duo	[ˈd̪uːo]	ipa	Obsolete form of due.
duo	/ˈdu.o/	ipa	Obsolete form of due.
duo	[ˈd̪uːo]	ipa	Obsolete form of due.
duo	/ˈdu.o/	ipa	Obsolete form of due.
duo	[ˈd̪uːo]	ipa	Obsolete form of due.
acido	[ˈaː.tʃi.d̪o]	ipa	acid
acido	/ˈatʃido/	ipa	acid
acido	[ˈaː.tʃi.d̪o]	ipa	acid
acido	/ˈatʃido/	ipa	acid
acido	[ˈaː.tʃi.d̪o]	ipa	first-person singular present indicative of acidare
acido	/ˈatʃido/	ipa	first-person singular present indicative of acidare
musica	/ˈmu.zi.ka/	ipa	music
musica	/ˈmu.zi.ka/	ipa	third-person singular present indicative of musicare
colore	/koˈlo.re/	ipa	color, colour
libro	/ˈlib.ro/	ipa	book
gamma	/ˈɡam.ma/	ipa	The name of the Greek-script letter Γ/γ; gamma
gamma	[ˈɡämmä]	ipa	The name of the Greek-script letter Γ/γ; gamma
beta	/ˈbɛ.ta/	ipa	The name of the Greek script letter Β/β; beta
beta	[ˈbɛːt̪ä]	ipa	The name of the Greek script letter Β/β; beta
beta	/ˈbɛ.ta/	ipa	Alternative form of bieta; beet
beta	[ˈbɛːt̪ä]	ipa	Alternative form of bieta; beet
con	/kon/	ipa	with, together
zeta	/ˈd͡zɛ.ta/	ipa	The name of the Latin-script letter Z.; zed, zee
zeta	[ˈd̪͡z̪ɛːt̪ä]	ipa	The name of the Latin-script letter Z.; zed, zee
pesce	/ˈpeʃːe/	ipa	fish
iota	/ˈjɔ.ta/	ipa	The name of the Greek-script letter Ι/ι; iota
iota	[ˈjɔːt̪ä]	ipa	The name of the Greek-script letter Ι/ι; iota
casa	/ˈka.za/	ipa	Northern Italy|Sardinia	house
casa	/ˈka.sa/	ipa	Central and Southern Italy|Standard Italian	house
Madrid	/maˈdrid/	ipa	Madrid (the capital city of Spain)
TV	/tiˈvu/	ipa	television
TV	[t̪iˈvu]	ipa	television
bici	/ˈbitʃi/	ipa	Clipping of bicicletta; bike, pushbike.
numerale	/nu.meˈra.le/	ipa	numeric
numerale	/nu.meˈra.le/	ipa	numeral
uva	/ˈu.va/	ipa	grape
uva	[ˈuːvä]	ipa	grape
